movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
102716,Velozes & Furiosos 6 (2013),1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
102720,Reino Escondido (2013),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102742,A Oeste dos Trilhos (2003),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102744,A Noite da Encruzilhada (1932),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
102747,Carlitos Patinador (1916),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102751,Bastards of the Party (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102753,O Passado (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
102760,Down Terrace (2009),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
102777,"Renda-se, Dorothy (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102798,The Devil's Carnival (2012),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
102800,Frances Ha (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102804,Up Periscope (1959),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102807,Ein Tick anders (2011),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102817,Cell Count (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
102819,Minha Vida com Liberace (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102821,India: Matri Bhumi (1959),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
102823,Ao Caminhar Entrevi Lampejos de Beleza (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102826,Parada (2011),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102828,Legião do Mal (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102854,Aftershock (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
102856,3096 Dias de Cativeiro (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102862,Den mänskliga staden (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102868,Privilégio (1967),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
102876,Last Days Here (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102880,Depois da Terra (2013),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102895,Fairhaven (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102899,I Don't Want to Be Born (1975),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102901,Carlitos no Parque (1915),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102903,Truque de Mestre (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
102905,Lovelace (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102912,Hiroshima (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102917,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death (2007),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
102941,Forças Especiais (2011),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102951,All In: The Poker Movie (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102953,Nice Guy Johnny (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102956,Uma Carona Para o Amor (2011),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102961,Um Marido Ideal (1947),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102967,Le Combat dans l'île (1962),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102974,Somebody Up There Likes Me (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
102980,Opera Jawa (2006),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102986,Rapado (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102989,A Cor da Amizade (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102991,Berberian Sound Studio (2012),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
102993,"Way, Way Back, The (2013)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102995,Foxfire - Confissões de Uma Gangue de Garotas (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103006,Penthouse (1933),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
103008,Come Out and Play (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103017,The Body (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
103027,Muito Barulho por Nada (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103030,Um Dia Desses (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103036,No et moi (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103040,Nova Colocação de Carlitos (1914),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103042,O Homem de Aço (2013),1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
103044,Carlitos Marinheiro (1915),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103048,Os Reis do Verão (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103050,Pyaar Ka Punchnama (2011),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103055,O Casamento do Ano (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103057,Sempre Estarei Contigo (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103059,Hannah Arendt - Ideias Que Chocaram o Mundo (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103075,Uma Noite de Crime (2013),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
103078,The Neighbor (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
103083,O Relutante Fundamentalista (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103085,Palooza: Pura Curtição (2013),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103101,Perigosa Obsessão (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103103,"Witches, The (aka Devil's Own, The) (1966)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103105,Tetsuo III: The Bullet Man (2009),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103107,A Um Passo do Estrelato (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103112,Perfumed Nightmare (1977),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103114,Far Out Man (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103120,Perdido pra Cachorro 3 (2012),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103130,AM1200 (2008),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103137,Bling Ring: A Gangue de Hollywood (2013),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
103141,Universidade Monstros (2013),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103171,Agente de Separação (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103175,Do Leste (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103177,Ill-Fated Love (Doomed Love) (Amor de Perdição) (1979),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103186,Núpcias de Lama (1975),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
103190,Hottarake no Shima: Haruka to Mahou no Kagami (2009),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103203,Eden (2012),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
103206,Days of Grace (Días de gracia) (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103208,Um Lugar à Mesa (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103219,Maníaco (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
103221,Preciso Ser Pai (2012),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103228,Círculo de Fogo (2013),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103237,A Virada de Bethany (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103245,Adão e Eva (2005),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103249,Guerra Mundial Z (2013),1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
103253,Elysium (2013),1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
103255,Guerras Sujas (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
103259,K-911: Um Policial Bom pra Cachorro 2 (1999),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103266,Mr. Moto's Gamble (1938),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
103269,Incondicional (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103271,Prince: Sign 'o' the Times (1987),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103273,Pouco Antes do Amanhecer (1981),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103275,Roubamos Segredos: A História do WikiLeaks (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103279,Pelos Olhos de Maisie (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103282,O Caçador de Dragões (2009),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103286,Shark Alarm at Müggelsee (Hai Alarm am Müggelsee) (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103288,Os Revisionários (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103290,O Aniversário (1968),0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
103299,American Mary (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
103301,Liz & Dick (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103303,Yamla Pagla Deewana 2 (2013),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103306,Viagem à Lua de Júpiter (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103315,O Estranho Thomas (2013),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
103317,Un cartus de Kent și un pachet de cafea (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103324,The Vampire (1957),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
103330,Das Summen der Insekten (2009),0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
103333,Blutzbrüdaz (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103335,Meu Malvado Favorito 2 (2013),0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103339,O Ataque (2013),1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
103341,Heróis de Ressaca (2013),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103343,Keith Lemon: The Film (2012),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103361,一九四二 (2012),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
103363,अक्स (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103366,Redenção (2013),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
103372,As Bem-Armadas (2013),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103384,O Cavaleiro Solitário (2013),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
103388,My Perestroika (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103411,The Doctor and the Devils (1985),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103422,"Beach Boys: An American Family, The (2000)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
103424,Hipócritas (1915),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103444,Woody Allen: A Documentary (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103446,기담 (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103449,Paixão (2012),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
103452,Показательный процесс: История Pussy Riot (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103460,Ghoulies III: Ghoulies Go to College (1991),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103474,How to Make Money Selling Drugs (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103483,V/H/S/2 (2013),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
103489,O Frio do Universo (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103502,Missão Casamento (2012),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103506,Morte no Lago (2013),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103521,Food Matters (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103523,Garotas Rebeldes (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103525,ICHI (2008),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103528,Os Cavaleiros da Sombra (1982),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
103534,Неадекватные люди (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103539,O Maravilhoso Agora (2013),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103541,Terapia do Sexo (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103543,A Salva-vidas (2013),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103547,Vile (2011),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103549,Qual É o Nome do Bebê (2012),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103554,Sequestro (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103561,Big Star: Nothing Can Hurt Me (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103563,Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103570,Dead Man's Burden (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103598,Hamlet (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103604,Lune Froide (1991),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103606,Ligados Pelo Amor (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103621,Brain Dead (1990),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103624,Fruitvale Station: A Última Parada (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103626,Sēņotāji (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103629,Limuzīns Jāņu nakts krāsā (1981),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103639,Bhaag Milka Bhaag (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103641,डी डे (2013),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103645,Ira de Mutante (1989),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103651,O Mestre da Guerra 2 (2012),1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
103653,Zombies on Broadway (1945),0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
103655,R.I.P.D.: Agentes do Além (2013),1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103657,Uma Mulher de Coragem (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103661,United (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103665,Ip Man: A Batalha Final (2013),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103671,Joker (2012),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103673,Gitmo (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103681,The Blood Beast Terror (1968),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
103683,Othello (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103685,A Field in England (2013),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
103688,Invocação do Mal (2013),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
103695,The Starfighters (1964),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103721,Amor a Toda Prova (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
103727,A Colônia (2013),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
103729,Coração de Guerreiro (2011),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103736,A Rota de Colisão (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103741,باشو غریبهٔ کوچک (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103743,Wild Gals of the Naked West (1962),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103749,Les Maudits (1947),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103751,Terra do Gás - Parte 2 (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103753,The Human Behavior Experiments (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103755,Turbo (2013),0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103772,Wolverine: Imortal (2013),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
103776,The Devil Dared Me To (2007),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103784,Make Believe (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103787,Gold (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103790,Sacrificio: Who Betrayed Che Guevara (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103792,Let's Make Money (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103794,O Caminho das Nuvens (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103801,Um Brinde à Amizade (2013),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103806,90 Minutter (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103810,RED 2: Aposentados e Ainda Mais Perigosos (2013),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
103816,The Battery (2012),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103819,Coffee Town (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103823,"Nick Carter, Super Detetive (1939)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
103825,Veículo 19 (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103831,Hors la vie (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103836,Black & White & Sex (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103840,Sussurro do Pecado (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103842,Dievų miškas (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103846,RFK Must Die: The Assassination of Bobby Kennedy (2007),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103849,Novo Mundo (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103863,Fim de Semana à Beira-Mar (2011),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103865,Vingando a Jolly (2012),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103867,Trem Noturno para Lisboa (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
103869,O Pé Grande (2012),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103871,Consuming Kids: The Commercialization of Childhood (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103873,Nefes: Vatan Sağolsun (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103883,Dose Dupla (2013),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103908,First Comes Love (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103912,Giorgino (1994),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103935,Hell and Back Again (2011),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
103966,Lost in Thailand (Ren zai jiong tu zhi tai jiong) (2012),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103972,Os Últimos Dias (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103974,Nosso Nixon (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103978,Querido Companheiro (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103980,Blue Jasmine (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103982,O Exército de Frankenstein (2013),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103984,A Grande Beleza (2013),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103990,Porkos' I: Uma Guerra Muito Louca (1988),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103994,Only the Young (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104000,Papai é um Robô (1991),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104013,They Call Him Bulldozer (Lo chiamavano Bulldozer) (1978),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104015,Bomber (1982),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104028,Armored Car Robbery (1950),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
104033,"Com Amor, Marilyn (2012)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104035,Beneath (2013),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104039,Arena - Palco de Uma Luta Mortal (1989),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104050,O Fantasma do Megaplex (2000),1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104059,Baby on Board (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104064,Vares – Kaidan tien kulkijat (2012),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
104066,Alcan Highway (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104072,The Count of Monte Cristo (1998),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
104074,Percy Jackson e o Mar de Monstros (2013),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104076,Os Smurfs 2 (2013),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104078,Papai Alpha (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104085,A Guerra dos Donos do Amanhã (1990),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104089,Computer Chess (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104091,O Demônio Sai à Meia-Noite (1971),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
104093,Ataque ao Prédio (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104097,My Little Pony: Equestria Girls (2013),0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104099,Lupin III: O Segredo de Mamo (1978),1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104119,"Forsyte Saga, The (1967)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104123,Jay and Silent Bob Go Down Under (2012),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104126,O Bruto (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104132,Zombies of Mora Tau (1957),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104135,O Ataque Vem do Pólo (1957),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104137,Príncipes da Estrada (2013),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104139,The Werewolf (1956),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104153,O Cadáver Atômico (1955),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
104155,Apagar Histórico (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104175,Kickboxer 3: A Arte da Guerra (1992),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104177,From One Second to the Next (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
